53132.11064	-12.91300	0.01104	-13.00164	0.00966	-11.83239	0.01214	-10.14115	0.04862
53135.97510	-12.90009	0.00867	-13.02905	0.00376	-11.89922	0.00663	-10.07953	0.03424
53139.00494	-12.94372	0.00362	-13.02229	0.00353	-11.91513	0.00772	-10.24284	0.02885
53147.02536	-12.93856	0.00344	-13.03106	0.00330	-11.90128	0.01227	-10.19485	0.03543
53150.01405	-12.95566	0.00471	-13.03105	0.00464	-11.88592	0.02257	-9.98848	0.18144
53150.04910	-12.96049	0.00588	-13.03340	0.00676	-11.88047	0.01346	-10.21872	0.04715
53151.99278	-12.96623	0.00596	-13.02189	0.00629	-11.86695	0.00784	-10.26425	0.06810
53152.98970	-12.94956	0.00579	-13.03561	0.00558	-11.90070	0.01064	-10.06664	0.06321
53156.01068	-12.96078	0.00425	-13.04129	0.00397	-11.88301	0.00722	-10.27264	0.04379
53158.05815	-12.96092	0.00800	-13.02068	0.00649	-11.81706	0.01101	-10.23665	0.06298
53159.08392	-12.96659	0.00940	-13.03052	0.00869	-11.80285	0.02546	-10.17859	0.08277
53160.98493	-12.98237	0.02205	-12.98708	0.00465	-11.88733	0.00893	-10.36480	0.05341
53161.13693	-12.99169	0.01637	-12.97665	0.01181	-11.85663	0.01303	-10.36322	0.09900
53162.02705	-12.94672	0.00457	-12.99186	0.00666	-11.79636	0.01058	-10.20121	0.04544
53163.96818	-12.97821	0.00891	-12.96668	0.02335	-11.87382	0.00580	-10.32921	0.03601
53169.05665	-12.96394	0.00486	-12.97813	0.00484	-11.87728	0.00673	-10.28083	0.04866
53172.00652	-12.97356	0.01391	-12.94222	0.00823	-11.84079	0.02164	-10.28771	0.02126
53177.98655	-12.98921	0.00652	-12.88782	0.02134	-11.81803	0.00895	-10.11683	0.21115
53182.97473	-12.97901	0.00517	-12.90009	0.00532	-11.80956	0.02158	-10.27238	0.13700
53185.01512	-12.96306	0.00897	-12.89239	0.00528	-11.77097	0.01715	-10.14456	0.08092
53188.97281	-12.97825	0.00490	-12.82899	0.00534	-11.73561	0.01736	-10.36961	0.17023
53193.00214	-12.93416	0.00292	-12.83648	0.00902	-11.69338	0.00598	-10.35599	0.02649
53195.99250	-12.92658	0.00333	-12.83578	0.00836	-11.70480	0.00684	-10.26996	0.08371
53200.97620	-12.94027	0.00604	-12.82664	0.01080	-11.75374	0.01022	-10.27764	0.03019
53200.99100	-12.92736	0.00419	-12.82436	0.00350	-11.72388	0.01167	-10.24557	0.06838
53202.99674	-12.91851	0.00498	-12.84413	0.00653	-11.73251	0.00658	-10.37454	0.04107
53204.99322	-12.92202	0.00507	-12.82368	0.00724	-11.69232	0.01285	-10.33457	0.03353
53348.30869	-12.56886	0.00414	-12.21027	0.00489	-11.31073	0.01853	-9.96546	0.04563
53352.31086	-12.55491	0.00750	-12.20929	0.00483	-11.27894	0.00800	-9.98108	0.15417
53355.30869	-12.54207	0.00446	-12.15374	0.02261	-11.23090	0.01361	-9.92243	0.03219
53357.27886	-12.54980	0.00476	-12.13573	0.00532	-11.24831	0.00884	-9.98371	0.11291
53362.28614	-12.46916	0.00504	-12.14995	0.02925	-11.18420	0.01164	-9.94739	0.05757
53368.29819	-12.46526	0.00576	-12.16050	0.00694	-11.22050	0.01367	-10.10059	0.12778
53380.25138	-12.48854	0.00459	-12.23875	0.01093	-11.25575	0.03587	-10.01386	0.08879
53381.25908	-12.49015	0.00632	-12.26448	0.00241	-11.25497	0.00778	-10.06563	0.02226
53381.26126	-12.49493	0.00356	-12.30841	0.00396	-11.26773	0.01940	-10.12245	0.03165
53381.26369	-12.48914	0.00452	-12.25685	0.00493	-11.27774	0.00797	-10.11656	0.03502
53382.28526	-12.49350	0.00369	-12.30312	0.00411	-11.25554	0.01296	-10.06039	0.03639
53383.22369	-12.49879	0.00735	-12.27248	0.01883	-11.28190	0.01353	-10.07808	0.03283
53383.23419	-12.49127	0.01772	-12.27134	0.00727	-11.25339	0.01332	-10.03101	0.01586
53383.25485	-12.49289	0.00341	-12.30039	0.00585	-11.26377	0.00803	-10.12741	0.02686
53384.22184	-12.48590	0.00289	-12.26588	0.00263	-11.23657	0.01504	-10.06320	0.03834
53384.36848	-12.50335	0.00497	-12.28512	0.01230	-11.25932	0.01424	-10.14008	0.10144
53385.23422	-12.49175	0.00534	-12.24895	0.01044	-11.27137	0.02119	-10.06212	0.02504
53385.25799	-12.50164	0.00964	-12.29524	0.00381	-11.26967	0.01581	-10.07610	0.07958
53386.23950	-12.49207	0.00336	-12.29333	0.00374	-11.24543	0.00728	-10.13216	0.02913
53387.29683	-12.48813	0.00555	-12.28266	0.00752	-11.24939	0.00706	-10.12462	0.02805
53388.24818	-12.51939	0.00340	-12.28278	0.00667	-11.27128	0.00747	-10.07153	0.07796
53389.27713	-12.49736	0.00352	-12.27660	0.01225	-11.27633	0.01352	-10.09313	0.04617
53393.12965	-12.50265	0.00568	-12.26540	0.00763	-11.23036	0.02024	-9.99222	0.03679
53394.18028	-12.49786	0.00296	-12.24540	0.00355	-11.22644	0.01172	-10.12584	0.02117
53394.30187	-12.52336	0.00475	-12.25905	0.01066	-11.22891	0.01346	-10.09899	0.05527
53395.20971	-12.48671	0.01164	-12.25685	0.00861	-11.25800	0.01783	-10.01815	0.26831
53396.16507	-12.48434	0.01054	-12.24523	0.00545	-11.24598	0.00907	-9.98407	0.03528
53402.23796	-12.48874	0.00673	-12.20025	0.00954	-11.21321	0.01071	-10.06536	0.03470
53404.33497	-12.46810	0.00518	-12.19019	0.01677	-11.21370	0.00899	-10.03595	0.02758
53405.32042	-12.46863	0.00348	-12.18590	0.00891	-11.21242	0.01329	-10.05829	0.10176
53406.24502	-12.47102	0.00383	-12.19984	0.00821	-11.20121	0.00792	-10.17685	0.02790
53407.27474	-12.46163	0.00447	-12.16399	0.00984	-11.16124	0.03213	-10.06471	0.04095
53408.25479	-12.47317	0.00455	-12.17553	0.00445	-11.16178	0.00812	-10.12796	0.03139
53409.28961	-12.46574	0.00422	-12.14459	0.00581	-11.20114	0.02505	-10.08702	0.04096
53409.30121	-12.45150	0.00490	-12.14316	0.00536	-11.17341	0.01532	-10.04063	0.02178
53410.24546	-12.46908	0.00485	-12.16290	0.00514	-11.15359	0.00772	-10.13296	0.05072
53411.32762	-12.45919	0.00516	-12.12397	0.00502	-11.14407	0.00856	-10.03229	0.06106
53412.31526	-12.45187	0.00551	-12.14069	0.00715	-11.17015	0.00920	-10.07880	0.03998
53414.31103	-12.47911	0.01091	-12.09314	0.00526	-11.14292	0.02200	-10.05388	0.02549
53417.28239	-12.44490	0.01040	-12.10889	0.01344	-11.12226	0.01255	-10.05160	0.03575
53420.30888	-12.39761	0.00438	-12.09591	0.01403	-11.16854	0.00870	-10.01106	0.02728
53422.27589	-12.41910	0.01108	-12.07982	0.00741	-11.10359	0.03746	-9.97781	0.04308
53428.27048	-12.40512	0.00671	-12.08545	0.01024	-11.11654	0.01856	-10.02312	0.08915
53429.29171	-12.40938	0.01260	-12.09098	0.00904	-11.05390	0.04089	-10.05776	0.17458
53430.25329	-12.40367	0.00575	-12.02521	0.03944	-11.13084	0.01353	-9.91715	0.15919
53431.20745	-12.39663	0.00862	-12.07136	0.00578	-11.11110	0.01131	-9.94765	0.07247
53432.12226	-12.39426	0.00400	-12.05977	0.00487	-11.06023	0.01556	-9.98010	0.04110
53434.10461	-12.39017	0.00726	-12.07223	0.01229	-11.05087	0.02076	-10.00493	0.06066
53435.07988	-12.36160	0.00241	-12.01214	0.02028	-11.12506	0.02607	-9.92720	0.01106
53436.12811	-12.37109	0.00428	-12.05840	0.00812	-11.12313	0.03136	-9.96367	0.05063
53438.01166	-12.35972	0.02256	-12.01014	0.01357	-11.04244	0.04622	-9.84640	0.06247
53442.13433	-12.35158	0.00394	-12.03350	0.01774	-11.04888	0.01088	-9.90252	0.04491
53442.24930	-12.35361	0.00531	-11.99021	0.00949	-11.05898	0.02029	-9.88397	0.02846
53444.22670	-12.33538	0.00754	-12.00863	0.00634	-11.01893	0.04746	-9.75993	0.03210
53446.17633	-12.31393	0.00924	-11.99190	0.00551	-11.06035	0.00906	-9.92411	0.02748
53448.21388	-12.32275	0.01336	-11.97381	0.00484	-10.98030	0.01927	-9.87654	0.02593
53450.07670	-12.29513	0.00520	-11.97960	0.00798	-11.04721	0.01374	-9.88878	0.01805
53450.14880	-12.29456	0.02414	-11.99957	0.01348	-11.02804	0.05844	-10.02194	0.05796
53456.07581	-12.32215	0.00588	-11.99231	0.00559	-11.03828	0.01711	-9.59203	0.02912
53459.15034	-12.31622	0.00557	-11.97329	0.00674	-11.07512	0.01812	-9.67348	0.05760
53462.09965	-12.28542	0.00522	-12.00006	0.00587	-11.08796	0.00953	-9.84407	0.03389
53464.10534	-12.30431	0.01445	-11.99685	0.02372	-11.01204	0.01055	-9.68609	0.04344
53467.30682	-12.27905	0.02326	-11.99533	0.03193	-10.92886	0.04280	-9.69129	0.10302
53469.03713	-12.27688	0.01246	-11.99042	0.01542	-11.02740	0.00925	-9.66757	0.04703
53472.10916	-12.27257	0.00564	-12.05934	0.00673	-11.04241	0.01153	-9.89689	0.21116
53472.97489	-12.28542	0.01466	-12.00993	0.01460	-11.02711	0.01336	-9.85286	0.04337
53473.96574	-12.29406	0.00671	-11.99104	0.01746	-11.07698	0.01205	-9.79370	0.02328
53474.24535	-12.28336	0.01112	-12.02871	0.02338	-11.00749	0.03984	-9.70380	0.04029
53476.05466	-12.28589	0.00733	-12.06468	0.00517	-11.01966	0.02107	-9.80508	0.10852
53476.18500	-12.27038	0.00474	-12.07734	0.00514	-11.07336	0.00883	-9.81950	0.04405
53477.96433	-12.27859	0.00473	-12.04309	0.01481	-11.06613	0.03948	-9.79077	0.03896
53478.10104	-12.28384	0.00497	-12.07999	0.00555	-11.09267	0.08253	-9.85956	0.03898
53483.01179	-12.33752	0.00894	-12.06494	0.00815	-11.13268	0.02526	-9.92846	0.03532
53487.96659	-12.30792	0.00534	-12.11389	0.00502	-11.05669	0.01692	-9.83740	0.02359
53488.96823	-12.32397	0.00480	-12.10553	0.01445	-11.05215	0.02027	-9.79811	0.01113
53489.04699	-12.32016	0.00574	-12.14732	0.00434	-11.06804	0.01593	-9.80148	0.09166
53490.92123	-12.32230	0.00243	-12.09708	0.01264	-11.07760	0.01779	-9.91603	0.01877
53491.13207	-12.31476	0.00736	-12.09329	0.00978	-11.03749	0.02994	-9.73535	0.11653
53491.93648	-12.31717	0.00509	-12.10458	0.00430	-11.11789	0.01747	-9.81305	0.01809
53492.96771	-12.32433	0.00343	-12.08899	0.00763	-11.07937	0.02187	-9.89511	0.02127
53494.94929	-12.33446	0.00405	-12.11439	0.01241	-11.07360	0.01886	-9.79956	0.02615
53495.94397	-12.33403	0.00534	-12.08489	0.01010	-11.11990	0.00680	-9.83663	0.01761
53497.15299	-12.36061	0.01645	-12.10792	0.01331	-11.08642	0.01149	-9.83586	0.06976
53497.94753	-12.34576	0.01370	-12.05432	0.02601	-11.09239	0.03109	-9.71708	0.01193
53498.94701	-12.35252	0.00584	-12.08188	0.01896	-11.07639	0.00495	-9.77763	0.01194
53500.91427	-12.35196	0.00803	-12.06741	0.00633	-11.07866	0.00817	-9.69831	0.01121
53501.03936	-12.33883	0.00579	-12.10218	0.00561	-11.04534	0.01093	-9.55960	0.08380
53501.95370	-12.35247	0.00475	-12.07526	0.01098	-11.08877	0.00667	-9.73696	0.02726
53502.04306	-12.35911	0.00503	-12.10229	0.01901	-11.12266	0.03303	-9.87391	0.07710
53502.97268	-12.31991	0.00818	-12.08911	0.00566	-11.07811	0.02140	-9.74600	0.02694
53503.03963	-12.34274	0.00446	-12.06090	0.01153	-11.07179	0.00995	-9.68455	0.12008
53506.05012	-12.36199	0.01225	-12.09228	0.00659	-11.03196	0.02327	-9.67732	0.09759
53509.96196	-12.33099	0.01280	-12.07964	0.01302	-10.94190	0.04664	-9.78907	0.02381
53512.02123	-12.34083	0.00638	-12.06309	0.00953	-11.05683	0.01708	-9.45380	0.14371
53516.95978	-12.29996	0.01632	-11.98794	0.02454	-11.03190	0.00655	-9.77505	0.01164
53521.07422	-12.28289	0.00471	-11.98114	0.00799	-11.01520	0.02581	-9.54799	0.06114
53521.91306	-12.28624	0.01336	-11.98987	0.00895	-10.96272	0.02808	-9.63606	0.01843
53523.04650	-12.25900	0.00517	-12.01895	0.00677	-10.98688	0.01615	-9.66601	0.10191
53525.06943	-12.29457	0.00461	-12.05303	0.00658	-11.01728	0.03422	-9.76089	0.03684
53528.00967	-12.26708	0.00649	-12.02783	0.00522	-11.06556	0.00932	-9.56016	0.04816
53529.01270	-12.27223	0.00806	-12.05671	0.01380	-11.03481	0.01390	-9.53067	0.13853
53542.01919	-12.36036	0.00822	-12.24985	0.01950	-11.13896	0.12174	-9.75260	0.10499
53568.95989	-12.59418	0.01450	-12.51242	0.00735	-11.42993	0.01571	-9.68972	0.15900
53569.99436	-12.57521	0.02332	-12.56378	0.02909	-11.39327	0.01433	-9.95516	0.06481
53577.97650	-12.62470	0.00475	-12.57816	0.02754	-11.44972	0.01029	-9.94621	0.12828
53582.96300	-12.65414	0.00622	-12.52284	0.00683	-11.58859	0.09610	-9.70651	0.19237
53695.34672	-12.81334	0.00924	-12.57749	0.00498	-11.46459	0.02256	-10.13510	0.06257
53700.24067	-12.83035	0.00609	-12.55427	0.00844	-11.52655	0.00666	-10.17427	0.01474
53709.24710	-12.79252	0.00386	-12.54247	0.00467	-11.49129	0.00997	-10.32365	0.02922
53714.19690	-12.79305	0.00520	-12.53936	0.00448	-11.51427	0.00747	-10.38559	0.01296
53715.31145	-12.81951	0.01818	-12.46684	0.01974	-11.50543	0.01959	-10.42029	0.02889
53716.33759	-12.79267	0.00514	-12.52396	0.01814	-11.52875	0.01905	-10.42181	0.04925
53718.32500	-12.78832	0.00521	-12.55309	0.00961	-11.47075	0.03313	-10.35148	0.03060
53719.20210	-12.79503	0.00462	-12.54625	0.02595	-11.51351	0.01118	-10.40245	0.05898
53722.28285	-12.80096	0.02227	-12.46573	0.01199	-11.56544	0.01801	-10.50759	0.11086
53726.31197	-12.76876	0.00365	-12.48814	0.00435	-11.48993	0.01485	-10.51746	0.07589
53727.30780	-12.78631	0.00622	-12.50936	0.00707	-11.39336	0.01468	-10.56216	0.04201
53730.35308	-12.72796	0.00437	-12.48113	0.00808	-11.38298	0.01076	-10.54728	0.03690
53732.26568	-12.69072	0.00402	-12.48869	0.00535	-11.37251	0.01612	-10.48302	0.03549
53733.32313	-12.69656	0.00417	-12.48040	0.00869	-11.37698	0.00590	-10.50757	0.01612
53734.34224	-12.69078	0.00318	-12.49266	0.00353	-11.37248	0.00663	-10.50269	0.01840
53735.27105	-12.68362	0.00341	-12.49883	0.00731	-11.37182	0.00645	-10.48100	0.01834
53741.27712	-12.69474	0.01591	-12.51041	0.00458	-11.35902	0.02884	-10.46599	0.03172
53747.24015	-12.72961	0.00870	-12.55318	0.00745	-11.39226	0.01107	-10.36339	0.04432
53749.26696	-12.74977	0.00543	-12.49134	0.01823	-11.44570	0.04707	-10.27404	0.05096
53756.29434	-12.81469	0.00702	-12.58051	0.01032	-11.48202	0.03141	-10.26549	0.14629
53757.18523	-12.83845	0.00662	-12.59474	0.00488	-11.45771	0.01111	-10.41378	0.06627
53758.26061	-12.82240	0.01272	-12.57477	0.00665	-11.50871	0.01462	-10.46402	0.03056
53765.27681	-12.79806	0.00293	-12.59995	0.00568	-11.46756	0.00559	-10.37336	0.04171
53771.18631	-12.77667	0.01177	-12.61774	0.01355	-11.47259	0.00803	-10.31185	0.03720
53772.22134	-12.79545	0.00261	-12.61200	0.00723	-11.59901	0.00750	-10.31810	0.01750
53775.19937	-12.79997	0.00441	-12.62841	0.00745	-11.51990	0.01903	-10.09156	0.08571
53776.23953	-12.78805	0.00398	-12.64493	0.01009	-11.51865	0.01474	-10.29166	0.08139
53783.13620	-12.78926	0.00617	-12.62556	0.02059	-11.57911	0.03888	-10.07096	0.02448
53784.28375	-12.79179	0.00640	-12.59570	0.01434	-11.51513	0.00985	-10.17007	0.03694
53787.34110	-12.78476	0.00374	-12.55317	0.00420	-11.45527	0.00789	-10.13391	0.06386
53788.27786	-12.78750	0.00549	-12.56891	0.00662	-11.49904	0.00934	-10.20013	0.03924
53790.35135	-12.77495	0.00371	-12.54120	0.00801	-11.37882	0.00660	-10.10934	0.05804
53791.30618	-12.78492	0.00637	-12.53574	0.00560	-11.43482	0.01878	-10.18535	0.01973
53795.33401	-12.75298	0.00335	-12.49443	0.00521	-11.38258	0.00785	-10.15211	0.11060
53800.34432	-12.73324	0.00838	-12.44369	0.00573	-11.31188	0.01623	-10.11571	0.09043
53802.19795	-12.72369	0.00772	-12.44515	0.00860	-11.40718	0.02831	-10.22256	0.01884
53803.01794	-12.70198	0.00879	-12.42072	0.02625	-11.40751	0.04374	-10.19302	0.01437
53805.22529	-12.66225	0.01683	-12.39841	0.00566	-11.38178	0.01692	-10.06929	0.05710
53806.16898	-12.65336	0.00506	-12.40660	0.00519	-11.35117	0.01077	-10.17181	0.05084
53807.03733	-12.64130	0.02075	-12.41331	0.02138	-11.30577	0.03230	-10.18379	0.06882
53812.11799	-12.63237	0.00651	-12.33325	0.00915	-11.30729	0.02423	-9.83022	0.34190
53813.07332	-12.60196	0.01115	-12.34702	0.01101	-11.31060	0.01264	-10.17460	0.01991
53813.13052	-12.61321	0.00387	-12.34760	0.01294	-11.27110	0.01239	-10.18045	0.11068
53814.10128	-12.62238	0.01998	-12.33152	0.01087	-11.29378	0.00788	-10.11371	0.01515
53816.09978	-12.61396	0.00524	-12.32290	0.01030	-11.24650	0.01655	-10.08169	0.01277
53818.09708	-12.61563	0.01913	-12.32112	0.03216	-11.38033	0.01125	-9.95129	0.04914
53818.17329	-12.61001	0.01216	-12.33153	0.01268	-11.31439	0.01820	-10.04250	0.04874
53819.12793	-12.59715	0.01006	-12.33404	0.00949	-11.22221	0.00632	-10.12691	0.02907
53820.14859	-12.59527	0.00857	-12.31256	0.00387	-11.22176	0.01153	-10.08919	0.04989
53821.11456	-12.57829	0.00863	-12.30186	0.01063	-11.20892	0.01006	-10.13810	0.02611
53826.08721	-12.53329	0.00485	-12.24029	0.02667	-11.24672	0.01295	-9.95677	0.03786
53827.23411	-12.55385	0.00425	-12.27276	0.00850	-11.20813	0.01316	-10.20401	0.09738
53828.10401	-12.55430	0.00385	-12.25478	0.02347	-11.22706	0.00815	-10.03294	0.05476
53828.22692	-12.55406	0.00476	-12.25661	0.00458	-11.19196	0.01147	-10.14505	0.02988
53829.12152	-12.54468	0.01184	-12.25253	0.00629	-11.23289	0.02072	-10.14912	0.05327
53831.08343	-12.53453	0.00441	-12.19888	0.00855	-11.23004	0.03601	-9.94893	0.10869
53832.17596	-12.50813	0.01076	-12.20922	0.00767	-11.21719	0.01355	-9.94064	0.04371
53834.12280	-12.51122	0.00550	-12.20627	0.00643	-11.19819	0.02401	-10.18321	0.06363
53840.11895	-12.47254	0.00595	-12.23058	0.00704	-11.10661	0.02426	-10.14835	0.06266
53841.09684	-12.45003	0.00468	-12.19371	0.01052	-11.19849	0.01105	-10.28404	0.04699
53843.21007	-12.48301	0.02857	-12.15494	0.01187	-11.08906	0.01348	-10.25777	0.12629
53844.17458	-12.45440	0.00473	-12.18571	0.00545	-11.08488	0.01031	-10.16525	0.03817
53845.13762	-12.43237	0.02262	-12.16615	0.03817	-11.24339	0.03133	-10.08167	0.13380
53846.09433	-12.43856	0.00476	-12.20107	0.00474	-11.10988	0.03058	-10.14650	0.03215
53847.10427	-12.42552	0.02690	-12.15624	0.01140	-11.06085	0.15833	-10.02443	0.06646
53848.04356	-12.43505	0.00893	-12.18813	0.01043	-11.07970	0.02081	-10.16331	0.04176
53849.07136	-12.42828	0.00511	-12.17140	0.00789	-11.18503	0.02942	-10.18888	0.08751
53850.05195	-12.43160	0.00579	-12.20515	0.00502	-11.10612	0.00940	-10.14163	0.05388
53852.03646	-12.43116	0.00438	-12.17697	0.01905	-11.15804	0.00885	-10.24066	0.02183
53852.06561	-12.45980	0.00660	-12.20797	0.01196	-11.15433	0.01052	-10.19990	0.02677
53854.16049	-12.47844	0.01879	-12.17049	0.00519	-11.12036	0.05040	-10.26270	0.21091
53856.13339	-12.44337	0.00572	-12.21836	0.02113	-11.10541	0.01554	-10.18649	0.02141
53858.04065	-12.48105	0.00466	-12.24727	0.00539	-11.17481	0.01161	-10.14656	0.02928
53861.11667	-12.44454	0.02475	-12.29944	0.00806	-11.15577	0.02712	-10.04490	0.06042
53862.11120	-12.47797	0.02535	-12.27072	0.01463	-11.32613	0.04702	-10.34746	0.12173
53866.07552	-12.48841	0.00961	-12.25600	0.01253	-11.22190	0.03464	-10.15874	0.08190
53868.02580	-12.47185	0.01228	-12.22483	0.02011	-11.20260	0.03642	-9.91239	0.11798
53868.97443	-12.50761	0.00649	-12.26303	0.01020	-11.25735	0.01451	-10.28402	0.02378
53869.00377	-12.52246	0.01648	-12.28959	0.00682	-11.19201	0.02636	-10.14327	0.07081
53871.02490	-12.51025	0.00429	-12.26858	0.00690	-11.23832	0.00770	-10.13846	0.01366
53871.02590	-12.52310	0.00476	-12.27018	0.00613	-11.23047	0.02425	-10.13115	0.03003
53873.00109	-12.53296	0.00385	-12.31679	0.00422	-11.19629	0.00890	-10.28590	0.03979
53873.01782	-12.52812	0.00733	-12.28288	0.00645	-11.20830	0.02200	-10.17931	0.02292
53873.06935	-12.51780	0.00379	-12.28926	0.01308	-11.20529	0.00716	-10.20784	0.03226
53874.96039	-12.51684	0.00928	-12.29934	0.00980	-11.25353	0.01035	-10.19923	0.00876
53874.97279	-12.55307	0.00420	-12.27173	0.00787	-11.27511	0.00774	-10.27782	0.03545
53876.98295	-12.51643	0.01435	-12.28093	0.00293	-11.24456	0.00591	-10.13011	0.01048
53879.98640	-12.50583	0.00483	-12.25772	0.00421	-11.23297	0.01212	-10.07975	0.02465
53881.95323	-12.53725	0.01228	-12.27408	0.02011	-11.23426	0.03642	-10.10370	0.09395
53884.04506	-12.54699	0.01251	-12.30738	0.02400	-11.16860	0.04325	-10.32436	0.06885
53885.95132	-12.53168	0.01859	-12.30650	0.00637	-11.23585	0.01222	-10.12849	0.06989
53889.96205	-12.56856	0.00571	-12.28447	0.01212	-11.22458	0.04284	-9.88227	0.17246
53890.15751	-12.60927	0.00651	-12.31939	0.00773	-11.19429	0.02590	-10.12359	0.31208
53898.03056	-12.61112	0.00556	-12.32895	0.00631	-11.23088	0.02325	-9.99286	0.10610
53900.08266	-12.58950	0.00481	-12.34578	0.00553	-11.17034	0.01189	-9.83706	0.08061
53904.96793	-12.63996	0.00445	-12.34892	0.00490	-11.32961	0.01119	-10.02386	0.02783
53907.04371	-12.60878	0.00748	-12.36162	0.02209	-11.29622	0.00853	-9.84513	0.05361
53908.05432	-12.61933	0.00362	-12.34419	0.00412	-11.19051	0.00775	-9.92539	0.11751
53912.00550	-12.59321	0.00708	-12.34693	0.00470	-11.21730	0.02987	-9.96993	0.02602
53912.97055	-12.59299	0.00715	-12.32742	0.00424	-11.19653	0.01280	-9.90502	0.04212
53915.01136	-12.57230	0.00654	-12.31121	0.01688	-11.20639	0.01288	-9.80753	0.18088
53916.96946	-12.58971	0.00688	-12.28958	0.00550	-11.17387	0.01005	-9.70047	0.10885
53924.98120	-12.63398	0.00619	-12.30631	0.01192	-11.25800	0.01672	-9.82173	0.14166
53927.00130	-12.66432	0.01615	-12.32223	0.01251	-11.29958	0.02694	-10.03688	0.15353
53936.97221	-12.83852	0.01313	-12.45140	0.01607	-11.26605	0.01656	-9.75205	0.09052
54065.32159	-13.39617	0.00242	-12.99782	0.00485	-11.90617	0.01986	-10.40215	0.03816
54071.31264	-13.32340	0.00834	-12.94315	0.01181	-11.93077	0.00975	-10.27494	0.03814
54080.32338	-13.32038	0.00322	-12.90292	0.02010	-11.87728	0.02633	-10.28439	0.07694
54082.23631	-13.30681	0.00220	-12.92960	0.00568	-11.85284	0.01967	-10.32820	0.01525
54084.25196	-13.34855	0.00197	-12.93619	0.00189	-11.86214	0.00478	-10.38592	0.01042
54084.32728	-13.33521	0.00275	-12.91295	0.00640	-11.89249	0.01653	-10.35229	0.04616
54086.34063	-13.37005	0.00282	-12.93836	0.00340	-11.89292	0.03757	-10.28587	0.03581
54087.26809	-13.37781	0.01111	-12.93554	0.00293	-11.85003	0.00956	-10.37476	0.07746
54089.33271	-13.38793	0.00269	-12.93701	0.00846	-11.88846	0.00632	-10.38406	0.02559
54091.31970	-13.39842	0.00237	-12.94221	0.00361	-11.89479	0.01423	-10.40899	0.02730
54093.32220	-13.39579	0.00297	-12.95306	0.01181	-11.82873	0.00535	-10.42649	0.05161
54097.31514	-13.39350	0.00455	-12.93786	0.00435	-11.88758	0.01138	-10.47981	0.05611
